Jan-19,106.4,
Feb-19,106.5,
Mar-19,106.6,
Apr-19,106.7,
May-19,107.0,
Jun-19,107.0,
Jul-19,107.2,
Aug-19,107.1,
Sep-19,107.2,
Oct-19,107.3,
Nov-19,107.4,
Dec-19,107.6,
Jan-20,107.7,
Feb-20,107.7,
Mar-20,107.9,
Apr-20,108.0,
May-20,108.2,
Jun-20,108.3,
Jul-20,108.3,
Aug-20,108.5,
Sep-20,108.6,
Oct-20,108.2,
Nov-20,108.5,
,,
,,
,,
,,
,,
,,
,,
,,
,,
